time,ax,ay,az,atotal
50.413,-2.01,-6.80,5.92,9.23
50.423,-2.05,-7.02,5.85,9.36
50.433,-1.96,-6.73,5.79,9.09
50.443,-1.99,-6.57,5.65,8.89
50.453,-2.03,-6.60,5.86,9.06
50.463,-2.02,-6.71,5.89,9.15
50.473,-2.04,-6.95,5.84,9.31
50.483,-1.96,-6.68,5.77,9.04
50.493,-2.02,-6.58,5.84,9.03
50.503,-1.99,-6.60,5.97,9.12
50.513,-2.01,-6.77,6.02,9.28
50.523,-2.08,-7.00,5.96,9.43
50.533,-1.97,-6.69,5.86,9.10
50.543,-1.99,-6.67,5.94,9.15
50.553,-1.94,-6.52,6.13,9.16
50.563,-1.97,-6.80,6.07,9.33
50.573,-2.09,-7.04,5.85,9.39
50.583,-1.99,-6.66,5.86,9.09
50.593,-1.99,-6.72,5.95,9.19
50.603,-1.94,-6.58,6.18,9.23
50.613,-2.00,-6.88,6.11,9.41
50.623,-2.05,-7.03,5.81,9.34
50.633,-1.99,-6.67,5.78,9.05
50.643,-2.02,-6.70,5.93,9.18
50.653,-1.92,-6.63,6.17,9.26
50.663,-2.01,-6.93,6.18,9.50
50.673,-2.00,-6.95,5.98,9.38
50.683,-2.04,-6.66,5.80,9.07
50.693,-1.98,-6.71,6.05,9.25
50.703,-1.95,-6.59,6.24,9.28
50.713,-1.94,-7.03,6.04,9.47
50.723,-1.99,-6.83,6.13,9.39
50.733,-2.01,-6.70,5.99,9.21
50.742,-1.99,-6.71,6.10,9.28
50.753,-1.98,-6.70,6.24,9.37
50.762,-1.97,-7.05,6.13,9.55
50.773,-1.99,-6.84,6.03,9.33
50.783,-1.99,-6.73,5.92,9.18
50.792,-2.02,-6.66,5.96,9.17
50.803,-1.95,-6.78,6.22,9.40
50.813,-1.95,-6.97,6.12,9.48
50.822,-1.93,-6.77,6.01,9.26
50.833,-2.00,-6.68,5.94,9.16
50.843,-2.04,-6.61,6.00,9.16
50.852,-1.96,-6.84,6.19,9.43
50.862,-1.98,-7.00,6.15,9.53
50.872,-1.93,-6.85,6.05,9.34
50.883,-1.93,-6.64,5.93,9.11
50.892,-2.01,-6.69,6.13,9.30
50.902,-1.94,-6.75,6.29,9.43
50.912,-2.03,-7.02,6.16,9.56
50.922,-1.95,-6.83,5.98,9.28
50.932,-1.95,-6.62,6.02,9.16
50.942,-2.02,-6.60,6.09,9.21
50.952,-1.94,-6.83,6.16,9.40
50.962,-2.00,-7.06,6.10,9.54
50.972,-1.92,-6.79,5.81,9.14
50.982,-1.91,-6.69,6.13,9.27
50.992,-1.97,-6.54,6.22,9.24
51.002,-1.97,-6.97,6.09,9.46
51.012,-2.02,-6.95,6.09,9.46
51.022,-1.95,-6.78,5.85,9.17
51.032,-1.96,-6.61,6.03,9.16
51.042,-1.93,-6.62,6.31,9.34
51.052,-1.92,-6.93,6.28,9.55
51.062,-2.02,-7.07,6.12,9.56
51.072,-1.94,-6.79,6.10,9.34
51.082,-1.95,-6.70,6.24,9.36
51.092,-1.90,-6.60,6.28,9.31
51.102,-1.95,-7.03,6.33,9.66
51.112,-1.98,-6.97,6.10,9.47
51.122,-1.97,-6.78,5.96,9.24
51.132,-1.97,-6.71,6.19,9.34
51.142,-1.86,-6.70,6.41,9.46
51.152,-1.95,-6.96,6.29,9.58
51.162,-1.96,-6.97,6.11,9.48
51.172,-1.95,-6.80,6.02,9.29
51.182,-1.92,-6.71,6.11,9.28
51.192,-1.90,-6.75,6.29,9.42
51.202,-1.90,-7.01,6.26,9.59
51.212,-1.98,-6.97,6.07,9.45
51.222,-1.93,-6.77,6.07,9.29
51.232,-2.00,-6.76,6.20,9.38
51.242,-1.92,-6.79,6.29,9.45
51.252,-1.92,-7.09,6.43,9.76
51.262,-1.92,-6.96,6.18,9.50
51.272,-1.94,-6.81,5.97,9.26
51.282,-1.96,-6.71,6.29,9.40
51.292,-1.90,-6.82,6.40,9.55
51.302,-1.91,-7.06,6.41,9.72
51.312,-1.93,-6.94,6.21,9.51
51.322,-1.94,-6.71,6.14,9.30
51.332,-2.00,-6.73,6.21,9.38
51.342,-1.96,-6.80,6.27,9.46
51.352,-1.95,-7.12,6.24,9.67
51.362,-1.87,-6.94,6.19,9.48
51.372,-1.88,-6.73,6.19,9.33
51.382,-1.95,-6.72,6.18,9.34
51.392,-1.94,-6.86,6.30,9.52
51.402,-1.96,-7.10,6.24,9.65
51.412,-1.89,-6.87,6.06,9.36
51.422,-1.92,-6.83,6.08,9.34
51.432,-1.92,-6.76,6.38,9.49
51.442,-1.93,-6.90,6.23,9.49
51.452,-1.93,-7.16,6.12,9.62
51.462,-1.91,-6.87,6.10,9.38
51.471,-1.89,-6.74,6.13,9.30
51.482,-1.88,-6.67,6.40,9.43
51.491,-1.95,-6.93,6.41,9.64
51.502,-1.93,-7.11,6.27,9.68
51.511,-1.94,-6.91,6.16,9.46
51.521,-1.87,-6.74,6.36,9.45
51.531,-1.91,-6.71,6.46,9.51
51.541,-1.89,-6.99,6.37,9.64
51.551,-1.93,-7.13,6.34,9.74
51.562,-1.89,-6.83,6.26,9.46
51.571,-1.86,-6.80,6.32,9.47
51.581,-1.88,-6.82,6.46,9.58
51.591,-1.88,-6.99,6.38,9.65
51.601,-1.97,-7.10,6.30,9.69
51.611,-1.90,-6.84,6.14,9.39
51.621,-1.85,-6.78,6.37,9.49
51.631,-1.84,-6.80,6.60,9.66
51.641,-1.88,-7.09,6.50,9.80
51.651,-1.93,-7.02,6.31,9.64
51.661,-1.97,-6.84,6.10,9.37
51.671,-1.97,-6.77,6.37,9.50
51.681,-1.86,-6.82,6.48,9.59
51.691,-1.85,-7.20,6.40,9.81
51.701,-1.85,-7.08,6.29,9.64
51.711,-1.90,-6.91,6.10,9.41
51.721,-1.88,-6.83,6.36,9.52
51.731,-1.86,-6.87,6.45,9.61
51.741,-1.91,-7.24,6.42,9.87
51.751,-1.89,-6.98,6.36,9.63
51.761,-1.91,-6.79,6.24,9.42
51.771,-1.90,-6.86,6.37,9.55
51.781,-1.85,-6.94,6.64,9.79
51.791,-1.85,-7.21,6.50,9.88
51.801,-1.89,-7.04,6.39,9.69
51.811,-1.87,-6.80,6.39,9.52
51.821,-1.93,-6.82,6.46,9.59
51.831,-1.87,-6.98,6.58,9.78
51.841,-1.90,-7.14,6.52,9.85
51.851,-1.81,-7.05,6.42,9.71
51.861,-1.89,-6.82,6.37,9.52
51.871,-1.89,-6.88,6.64,9.75
51.881,-1.92,-7.00,6.54,9.77
51.891,-1.88,-7.27,6.58,9.98
51.901,-1.82,-6.97,6.36,9.61
51.911,-1.88,-6.81,6.22,9.41
51.921,-1.86,-6.77,6.48,9.55
51.931,-1.89,-6.98,6.39,9.65
51.941,-1.92,-7.29,6.31,9.83
51.951,-1.86,-6.86,6.38,9.55
51.961,-1.84,-6.98,6.48,9.70
51.971,-1.84,-6.84,6.57,9.66
51.981,-1.91,-7.19,6.63,9.97
51.991,-1.87,-7.18,6.44,9.82
52.001,-1.85,-6.94,6.33,9.57
52.011,-1.81,-6.86,6.52,9.63
52.021,-1.85,-6.86,6.64,9.73
52.031,-1.85,-7.11,6.64,9.91
52.041,-1.94,-7.25,6.48,9.91
52.051,-1.89,-7.03,6.41,9.70
52.061,-1.82,-6.86,6.47,9.60
52.071,-1.80,-6.90,6.62,9.73
52.081,-1.80,-7.09,6.59,9.85
52.091,-1.84,-7.22,6.55,9.92
52.101,-1.85,-6.94,6.35,9.59
52.111,-1.82,-7.02,6.51,9.75
52.121,-1.80,-6.80,6.70,9.72
52.131,-1.84,-7.20,6.66,9.98
52.141,-1.85,-7.21,6.60,9.95
52.151,-1.87,-6.97,6.31,9.58
52.161,-1.84,-6.99,6.50,9.72
52.170,-1.79,-6.93,6.87,9.92
52.180,-1.78,-7.24,6.69,10.02
52.190,-1.83,-7.28,6.61,10.00
52.201,-1.82,-6.92,6.53,9.69
52.211,-1.85,-6.95,6.60,9.76
52.220,-1.84,-6.94,6.71,9.83
52.230,-1.82,-7.25,6.86,10.14
52.240,-1.83,-7.17,6.60,9.92
52.250,-1.84,-7.02,6.40,9.68
52.260,-1.79,-6.95,6.72,9.83
52.270,-1.81,-7.07,6.88,10.03
52.280,-1.81,-7.37,6.76,10.16
52.290,-1.76,-7.17,6.80,10.04
52.300,-1.80,-6.98,6.52,9.72
52.310,-1.85,-6.98,6.70,9.85
52.320,-1.81,-7.01,6.83,9.95
52.330,-1.86,-7.34,6.69,10.10
52.340,-1.78,-7.15,6.63,9.91
52.350,-1.78,-6.97,6.61,9.77
52.360,-1.81,-7.02,6.86,9.98
52.370,-1.80,-7.15,6.81,10.03
52.380,-1.86,-7.39,6.73,10.17
52.390,-1.78,-7.10,6.50,9.79
52.400,-1.80,-6.95,6.59,9.74
52.410,-1.80,-6.93,6.80,9.87
52.420,-1.79,-7.22,6.93,10.16
52.430,-1.86,-7.44,6.79,10.24
52.440,-1.80,-7.21,6.59,9.93
52.450,-1.79,-6.99,6.66,9.82
52.460,-1.79,-6.96,6.71,9.84
52.470,-1.81,-7.21,6.73,10.03
52.480,-1.81,-7.34,6.69,10.10
52.490,-1.81,-7.12,6.50,9.81
52.500,-1.76,-7.03,6.76,9.91
52.510,-1.79,-6.99,6.97,10.03
52.520,-1.80,-7.31,6.84,10.17
52.530,-1.84,-7.41,6.84,10.25
52.540,-1.80,-7.11,6.55,9.83
52.550,-1.78,-7.05,6.73,9.91
52.560,-1.73,-6.95,6.94,9.97
52.570,-1.79,-7.34,6.76,10.14
52.580,-1.82,-7.33,6.65,10.07
52.590,-1.82,-7.04,6.52,9.77
52.600,-1.80,-7.13,6.67,9.93
52.610,-1.73,-7.05,6.95,10.05
52.620,-1.81,-7.40,6.89,10.27
52.630,-1.77,-7.31,6.72,10.08
52.640,-1.80,-7.08,6.52,9.80
52.650,-1.83,-7.08,6.63,9.87
52.660,-1.75,-7.03,6.95,10.03
52.670,-1.75,-7.39,6.77,10.17
52.680,-1.78,-7.36,6.78,10.17
52.690,-1.77,-7.07,6.66,9.87
52.700,-1.81,-7.09,6.69,9.92
52.710,-1.75,-7.07,6.98,10.09
52.720,-1.77,-7.42,6.89,10.28
52.730,-1.75,-7.24,6.67,9.99
52.740,-1.75,-7.07,6.89,10.03
52.750,-1.77,-7.07,6.92,10.05
52.760,-1.77,-7.17,6.95,10.14
52.770,-1.78,-7.41,6.98,10.33
52.780,-1.74,-7.24,6.86,10.12
52.790,-1.75,-7.13,6.82,10.02
52.799,-1.77,-7.14,6.92,10.10
52.809,-1.75,-7.20,6.98,10.19
52.819,-1.81,-7.43,6.82,10.25
52.829,-1.73,-7.24,6.80,10.08
52.839,-1.74,-7.13,6.85,10.04
52.850,-1.74,-7.20,6.92,10.14
52.860,-1.79,-7.30,6.97,10.25
52.870,-1.79,-7.43,6.91,10.30
52.880,-1.74,-7.18,6.74,10.00
52.889,-1.76,-7.14,6.80,10.01
52.899,-1.72,-7.04,6.93,10.03
52.909,-1.75,-7.29,6.96,10.23
52.919,-1.78,-7.44,6.98,10.35
52.929,-1.70,-7.20,6.91,10.12
52.939,-1.73,-7.20,6.88,10.11
52.949,-1.69,-7.02,7.18,10.18
52.959,-1.74,-7.34,7.03,10.31
52.969,-1.81,-7.40,6.87,10.26
52.979,-1.73,-7.18,6.89,10.10
52.989,-1.75,-7.23,6.94,10.17
52.999,-1.72,-7.14,7.21,10.29
53.009,-1.72,-7.35,7.17,10.41
53.019,-1.79,-7.52,6.91,10.37
53.029,-1.74,-7.18,6.75,10.01
53.039,-1.76,-7.18,6.77,10.02
53.049,-1.71,-7.05,7.03,10.10
53.059,-1.71,-7.48,7.03,10.41
53.069,-1.75,-7.46,6.86,10.28
53.079,-1.75,-7.23,6.70,10.01
53.089,-1.76,-7.17,6.89,10.10
53.099,-1.72,-7.13,7.04,10.16
53.109,-1.70,-7.51,7.04,10.43
53.119,-1.76,-7.46,6.95,10.35
53.129,-1.70,-7.24,6.84,10.10
53.139,-1.77,-7.17,7.02,10.19
53.149,-1.69,-7.18,7.10,10.24
53.159,-1.68,-7.46,7.16,10.48
53.169,-1.73,-7.39,6.88,10.24
53.179,-1.73,-7.18,6.87,10.09
53.189,-1.73,-7.10,7.10,10.19
53.199,-1.72,-7.28,7.19,10.38
53.209,-1.71,-7.51,7.18,10.53
53.219,-1.70,-7.37,6.92,10.25
53.229,-1.68,-7.19,6.87,10.08
53.239,-1.71,-7.09,7.12,10.20
53.249,-1.71,-7.33,7.05,10.31
53.259,-1.71,-7.49,7.22,10.54
53.269,-1.71,-7.40,6.86,10.24
53.279,-1.69,-7.25,6.98,10.21
53.289,-1.76,-7.09,7.18,10.24
53.299,-1.68,-7.44,7.18,10.47
53.309,-1.71,-7.51,7.14,10.51
53.319,-1.65,-7.36,6.97,10.27
53.329,-1.72,-7.17,6.96,10.14
53.339,-1.72,-7.10,7.07,10.16
53.349,-1.72,-7.44,7.11,10.43
53.359,-1.73,-7.54,7.24,10.59
53.369,-1.69,-7.34,7.06,10.32
53.379,-1.69,-7.24,6.97,10.19
53.389,-1.64,-7.09,7.17,10.21
53.399,-1.70,-7.37,7.19,10.43
53.409,-1.76,-7.58,7.13,10.55
53.419,-1.67,-7.22,6.86,10.10
53.429,-1.70,-7.27,7.00,10.23
53.439,-1.68,-7.11,7.15,10.22
53.449,-1.69,-7.43,7.20,10.48
53.459,-1.77,-7.58,7.06,10.51
53.469,-1.63,-7.34,7.02,10.28
53.478,-1.67,-7.29,7.06,10.28
53.489,-1.65,-7.18,7.22,10.31
53.499,-1.70,-7.48,7.28,10.58
53.509,-1.71,-7.53,7.16,10.53
53.519,-1.72,-7.30,7.01,10.27
53.528,-1.70,-7.24,7.08,10.26
53.538,-1.65,-7.18,7.28,10.36
53.549,-1.65,-7.45,7.27,10.53
53.558,-1.66,-7.57,7.03,10.46
53.568,-1.70,-7.35,6.98,10.28
53.578,-1.67,-7.21,7.24,10.36
53.588,-1.67,-7.24,7.32,10.43
53.598,-1.68,-7.51,7.41,10.68
53.608,-1.70,-7.47,7.16,10.49
53.618,-1.72,-7.28,6.93,10.20
53.629,-1.64,-7.20,7.23,10.33
53.638,-1.63,-7.29,7.36,10.49
53.648,-1.65,-7.63,7.25,10.66
53.658,-1.67,-7.46,7.20,10.50
53.668,-1.67,-7.25,6.95,10.18
53.678,-1.66,-7.19,7.11,10.25
53.688,-1.65,-7.20,7.25,10.35
53.698,-1.64,-7.55,7.20,10.57
53.708,-1.67,-7.40,7.27,10.50
53.718,-1.63,-7.25,7.12,10.29
53.728,-1.68,-7.25,7.32,10.44
53.738,-1.65,-7.26,7.40,10.50
53.748,-1.66,-7.61,7.37,10.72
53.758,-1.65,-7.38,7.33,10.54
53.768,-1.62,-7.30,7.20,10.38
53.778,-1.67,-7.28,7.36,10.49
53.788,-1.67,-7.36,7.23,10.45
53.798,-1.70,-7.65,7.35,10.74
53.808,-1.63,-7.41,7.26,10.50
53.818,-1.67,-7.41,7.07,10.38
53.828,-1.58,-7.26,7.38,10.47
53.838,-1.63,-7.40,7.41,10.60
53.848,-1.70,-7.66,7.19,10.64
53.858,-1.65,-7.35,7.18,10.40
53.868,-1.61,-7.29,7.27,10.42
53.878,-1.67,-7.30,7.38,10.52
53.888,-1.63,-7.49,7.52,10.73
53.898,-1.71,-7.61,7.23,10.64
53.908,-1.63,-7.41,7.20,10.46
53.918,-1.62,-7.24,7.37,10.46
53.928,-1.60,-7.31,7.39,10.52
53.938,-1.61,-7.52,7.62,10.83
53.948,-1.64,-7.61,7.45,10.78
53.958,-1.60,-7.38,7.17,10.41
53.968,-1.62,-7.13,7.52,10.49
53.978,-1.62,-7.31,7.53,10.62
53.988,-1.61,-7.56,7.39,10.69
53.998,-1.62,-7.57,7.50,10.78
54.008,-1.62,-7.40,7.35,10.56
54.018,-1.68,-7.31,7.33,10.49
54.028,-1.57,-7.30,7.66,10.70
54.038,-1.62,-7.60,7.52,10.81
54.048,-1.63,-7.57,7.26,10.62
54.058,-1.62,-7.33,7.25,10.43
54.068,-1.63,-7.28,7.41,10.51
54.078,-1.62,-7.41,7.50,10.67
54.088,-1.60,-7.62,7.62,10.90
54.098,-1.60,-7.57,7.44,10.73
54.108,-1.65,-7.37,7.24,10.46
54.118,-1.63,-7.23,7.47,10.52
54.128,-1.55,-7.39,7.59,10.70
54.137,-1.62,-7.60,7.46,10.77
54.148,-1.60,-7.47,7.53,10.73
54.158,-1.62,-7.34,7.22,10.42
54.168,-1.63,-7.31,7.55,10.64
54.177,-1.59,-7.32,7.72,10.76
54.188,-1.65,-7.73,7.34,10.79
54.197,-1.57,-7.43,7.49,10.67
54.207,-1.59,-7.35,7.35,10.52
54.217,-1.62,-7.37,7.46,10.61
54.228,-1.57,-7.35,7.68,10.75
54.237,-1.66,-7.76,7.42,10.86
54.248,-1.60,-7.37,7.39,10.56
54.257,-1.61,-7.35,7.36,10.53
54.268,-1.61,-7.26,7.47,10.54
54.277,-1.58,-7.50,7.57,10.77
54.287,-1.61,-7.75,7.45,10.87
54.297,-1.55,-7.39,7.31,10.51
54.307,-1.58,-7.36,7.46,10.60
54.317,-1.58,-7.27,7.61,10.64
54.327,-1.56,-7.55,7.67,10.87
54.337,-1.64,-7.73,7.52,10.91
54.347,-1.55,-7.34,7.53,10.63
54.357,-1.59,-7.31,7.44,10.55
54.367,-1.59,-7.32,7.54,10.63
54.377,-1.58,-7.53,7.80,10.95
54.387,-1.59,-7.77,7.61,10.99
54.397,-1.58,-7.40,7.38,10.57
54.407,-1.56,-7.30,7.61,10.66
54.417,-1.55,-7.20,7.53,10.53
54.427,-1.62,-7.60,7.50,10.80
54.437,-1.60,-7.65,7.59,10.89
54.447,-1.59,-7.51,7.44,10.69
54.457,-1.55,-7.39,7.58,10.70
54.467,-1.54,-7.30,7.73,10.74
54.477,-1.59,-7.69,7.63,10.94
54.487,-1.61,-7.60,7.53,10.82
54.497,-1.59,-7.46,7.34,10.58
54.507,-1.57,-7.33,7.61,10.68
54.517,-1.56,-7.32,7.78,10.79
54.527,-1.58,-7.81,7.81,11.16
54.537,-1.56,-7.66,7.58,10.89
54.547,-1.60,-7.47,7.34,10.60
54.557,-1.59,-7.28,7.58,10.63
54.567,-1.55,-7.44,7.80,10.89
54.577,-1.53,-7.70,7.69,10.99
54.587,-1.57,-7.68,7.69,10.98
54.597,-1.57,-7.46,7.47,10.67
54.607,-1.59,-7.34,7.58,10.67
54.617,-1.55,-7.37,7.72,10.79
54.627,-1.56,-7.73,7.73,11.04
54.637,-1.56,-7.59,7.60,10.86
54.647,-1.52,-7.56,7.66,10.87
54.657,-1.56,-7.38,7.60,10.71
54.667,-1.54,-7.49,7.85,10.96
54.677,-1.59,-7.75,7.90,11.18
54.687,-1.54,-7.57,7.63,10.86
54.697,-1.53,-7.46,7.61,10.76
54.707,-1.54,-7.37,7.82,10.85
54.717,-1.56,-7.57,7.80,10.98
54.727,-1.55,-7.81,7.83,11.17
54.737,-1.52,-7.53,7.59,10.80
54.747,-1.51,-7.51,7.65,10.82
54.757,-1.55,-7.39,7.71,10.79
54.767,-1.52,-7.57,7.83,11.00
54.777,-1.56,-7.75,7.88,11.16
54.787,-1.55,-7.57,7.61,10.84
54.797,-1.54,-7.47,7.75,10.87
54.807,-1.53,-7.35,7.91,10.91
54.817,-1.54,-7.72,7.82,11.09
54.827,-1.55,-7.79,8.02,11.28
54.837,-1.53,-7.58,7.67,10.89
54.846,-1.50,-7.54,7.71,10.89
54.856,-1.51,-7.35,7.95,10.93
54.866,-1.52,-7.65,7.92,11.12
54.876,-1.61,-7.84,7.76,11.15
54.887,-1.51,-7.53,7.62,10.82
54.897,-1.51,-7.40,7.85,10.89
54.906,-1.46,-7.47,8.02,11.06
54.916,-1.50,-7.72,8.02,11.24
54.926,-1.54,-7.80,7.77,11.12
54.936,-1.49,-7.60,7.71,10.93
54.946,-1.52,-7.36,7.85,10.86
54.956,-1.44,-7.45,7.89,10.95
54.966,-1.52,-7.67,7.82,11.06
54.976,-1.55,-7.72,7.84,11.11
54.986,-1.52,-7.44,7.72,10.83
54.996,-1.54,-7.48,7.85,10.95
55.006,-1.47,-7.46,8.10,11.12
55.016,-1.50,-7.82,8.05,11.32
55.026,-1.45,-7.84,7.98,11.28
55.036,-1.50,-7.42,7.71,10.81
55.046,-1.51,-7.47,7.81,10.91
55.056,-1.47,-7.41,7.92,10.95
55.066,-1.54,-7.76,7.90,11.18
55.076,-1.52,-7.70,7.82,11.08
55.086,-1.48,-7.55,7.79,10.95
55.096,-1.51,-7.57,7.82,10.99
55.106,-1.45,-7.56,8.01,11.11
55.116,-1.51,-7.79,7.94,11.22
55.126,-1.46,-7.61,7.67,10.91
55.136,-1.51,-7.51,7.77,10.91
55.146,-1.52,-7.44,7.95,10.99
55.156,-1.48,-7.64,8.09,11.23
55.166,-1.54,-7.83,7.87,11.21
55.176,-1.48,-7.61,7.82,11.01
55.186,-1.50,-7.50,7.68,10.83
55.196,-1.46,-7.51,7.85,10.96
55.206,-1.46,-7.54,8.02,11.10
55.216,-1.47,-7.90,7.90,11.27
55.226,-1.46,-7.52,7.78,10.92
55.236,-1.45,-7.60,7.86,11.03
55.246,-1.47,-7.43,7.92,10.96
55.256,-1.48,-7.69,8.03,11.21
55.266,-1.53,-7.82,8.00,11.29
55.276,-1.48,-7.65,7.85,11.06
55.286,-1.42,-7.44,7.96,10.99
55.296,-1.46,-7.48,7.98,11.04
55.306,-1.51,-7.67,7.91,11.13
55.316,-1.50,-7.81,8.02,11.30
55.326,-1.40,-7.62,7.74,10.96
55.336,-1.43,-7.56,7.98,11.09
55.346,-1.45,-7.50,8.03,11.09
55.356,-1.49,-7.76,8.07,11.30
55.366,-1.51,-7.77,8.04,11.29
55.376,-1.47,-7.65,7.85,11.05
55.386,-1.47,-7.58,7.93,11.07
55.396,-1.39,-7.51,8.14,11.16
55.406,-1.43,-7.89,7.91,11.27
55.416,-1.44,-7.78,8.06,11.29
55.426,-1.48,-7.56,7.89,11.02
55.436,-1.47,-7.57,7.99,11.11
55.446,-1.41,-7.53,8.31,11.30
55.456,-1.47,-7.83,8.17,11.41
55.466,-1.47,-7.87,8.18,11.44
55.476,-1.45,-7.57,7.97,11.09
55.486,-1.43,-7.65,8.06,11.20
55.496,-1.40,-7.51,8.23,11.23
55.506,-1.42,-7.78,8.13,11.35
55.516,-1.45,-7.80,8.06,11.31
55.526,-1.39,-7.41,8.01,11.00
55.536,-1.22,-7.28,8.23,11.05
55.546,-1.76,-8.15,8.18,11.69
55.555,-1.38,-7.84,8.28,11.48
55.565,-1.40,-7.88,8.10,11.39
55.575,-1.42,-7.58,8.05,11.15
55.585,-1.41,-7.58,8.15,11.22
55.596,-1.44,-7.71,8.33,11.44
55.605,-1.40,-7.79,8.24,11.43
55.615,-1.44,-7.75,8.06,11.28
55.625,-1.45,-7.60,8.03,11.15
55.635,-1.45,-7.58,8.23,11.29
55.645,-1.41,-7.83,8.29,11.49
55.655,-1.42,-8.01,8.25,11.58
55.665,-1.36,-7.77,8.18,11.37
55.675,-1.39,-7.60,8.01,11.13
55.685,-1.40,-7.56,8.30,11.31
55.695,-1.40,-7.79,8.36,11.51
55.705,-1.46,-8.03,8.28,11.63
55.715,-1.38,-7.58,8.17,11.23
55.725,-1.41,-7.64,7.97,11.13
55.735,-1.39,-7.56,8.37,11.36
55.745,-1.41,-7.87,8.43,11.62
55.755,-1.42,-8.11,8.27,11.67
55.765,-1.36,-7.71,8.16,11.31
55.775,-1.36,-7.57,8.17,11.22
55.785,-1.41,-7.52,8.35,11.33
55.795,-1.38,-7.86,8.41,11.59
55.805,-1.45,-7.89,8.34,11.57
55.815,-1.39,-7.77,8.27,11.43
55.825,-1.37,-7.57,8.23,11.26
55.835,-1.38,-7.71,8.47,11.53
55.845,-1.37,-7.87,8.46,11.63
55.855,-1.40,-7.98,8.35,11.64
55.865,-1.38,-7.69,8.17,11.30
55.875,-1.34,-7.70,8.41,11.47
55.885,-1.35,-7.59,8.49,11.47
55.895,-1.40,-7.92,8.36,11.60
55.905,-1.41,-7.92,8.40,11.63
55.915,-1.38,-7.64,8.23,11.32
55.925,-1.37,-7.67,8.31,11.39
55.935,-1.29,-7.71,8.63,11.65
55.945,-1.32,-7.95,8.45,11.68
55.955,-1.37,-7.88,8.34,11.56
55.965,-1.36,-7.66,8.34,11.40
55.975,-1.39,-7.73,8.31,11.43
55.985,-1.32,-7.68,8.53,11.55
55.995,-1.37,-7.95,8.56,11.76
56.005,-1.33,-7.90,8.40,11.61
56.015,-1.36,-7.65,8.34,11.40
56.025,-1.35,-7.79,8.53,11.63
56.035,-1.32,-7.72,8.61,11.64
56.045,-1.35,-7.99,8.48,11.73
56.055,-1.33,-7.76,8.33,11.46
56.065,-1.38,-7.67,8.36,11.43
56.075,-1.35,-7.70,8.58,11.61
56.085,-1.35,-7.85,8.53,11.67
56.095,-1.36,-8.04,8.52,11.79
56.105,-1.34,-7.76,8.48,11.57
56.115,-1.32,-7.76,8.39,11.51
56.125,-1.35,-7.74,8.48,11.56
56.135,-1.33,-7.86,8.69,11.79
56.145,-1.33,-8.07,8.66,11.91
56.155,-1.30,-7.73,8.38,11.48
56.164,-1.34,-7.71,8.48,11.53
56.174,-1.33,-7.76,8.64,11.69
56.184,-1.36,-7.90,8.70,11.83
56.195,-1.35,-8.08,8.72,11.97
56.205,-1.28,-7.81,8.38,11.53
56.214,-1.31,-7.78,8.51,11.60
56.224,-1.29,-7.59,8.72,11.63
56.235,-1.34,-7.99,8.71,11.90
56.245,-1.38,-8.03,8.63,11.87
56.255,-1.29,-7.77,8.42,11.53
56.265,-1.32,-7.79,8.49,11.60
56.274,-1.26,-7.68,8.72,11.69
56.284,-1.34,-8.04,8.63,11.87
56.294,-1.34,-8.08,8.65,11.91
56.304,-1.32,-7.78,8.60,11.67
56.314,-1.28,-7.76,8.51,11.59
56.324,-1.31,-7.76,8.66,11.70
56.334,-1.28,-7.91,8.81,11.91
56.344,-1.36,-8.12,8.49,11.83
56.354,-1.30,-7.80,8.49,11.60
56.364,-1.29,-7.77,8.67,11.72
56.374,-1.22,-7.84,8.76,11.82
56.384,-1.31,-7.95,8.63,11.80
56.394,-1.32,-8.03,8.57,11.82
56.404,-1.32,-7.77,8.53,11.61
56.414,-1.31,-7.78,8.56,11.64
56.424,-1.28,-7.87,8.77,11.85
56.434,-1.30,-8.02,8.69,11.90
56.444,-1.34,-8.05,8.52,11.80
56.454,-1.31,-7.79,8.38,11.52
56.464,-1.31,-7.79,8.57,11.65
56.474,-1.23,-7.82,8.78,11.82
56.484,-1.30,-8.11,8.62,11.91
56.494,-1.27,-7.94,8.50,11.70
56.504,-1.36,-7.74,8.37,11.49
56.514,-1.28,-7.80,8.74,11.78
56.524,-1.27,-7.86,8.81,11.87
56.534,-1.26,-8.19,8.72,12.04
56.544,-1.28,-7.85,8.52,11.65
56.554,-1.30,-7.78,8.46,11.57
56.564,-1.31,-7.75,8.58,11.63
56.574,-1.25,-7.93,8.82,11.92
56.584,-1.30,-8.22,8.61,11.98
56.594,-1.26,-7.88,8.44,11.61
56.604,-1.25,-7.73,8.47,11.54
56.614,-1.27,-7.81,8.68,11.75
56.624,-1.28,-7.96,8.80,11.94
56.634,-1.29,-8.19,8.66,11.99
56.644,-1.25,-7.88,8.46,11.63
56.654,-1.27,-7.73,8.54,11.59
56.664,-1.28,-7.82,8.74,11.80
56.674,-1.27,-8.06,8.66,11.90
56.684,-1.32,-8.24,8.79,12.12
56.694,-1.19,-7.79,8.50,11.59
56.704,-1.27,-7.85,8.45,11.61
56.714,-1.23,-7.76,8.74,11.75
56.724,-1.28,-8.00,8.77,11.94
56.734,-1.29,-8.27,8.64,12.03
56.744,-1.20,-7.77,8.58,11.64
