time,ax,ay,az,atotal
25.103,0.09,0.38,-0.19,0.44
25.113,-0.08,0.23,0.05,0.25
25.123,0.04,-0.20,-0.04,0.21
25.133,0.08,-0.01,-0.24,0.25
25.143,0.15,0.16,-0.02,0.21
25.153,-0.13,0.38,0.29,0.50
25.163,-0.07,-0.20,0.06,0.22
25.173,-0.13,-0.12,-0.16,0.24
25.183,0.02,-0.05,-0.16,0.17
25.193,-0.05,0.38,0.24,0.45
25.203,-0.03,-0.09,0.33,0.34
25.213,0.08,-0.01,-0.08,0.11
25.223,0.11,-0.12,-0.10,0.19
25.233,0.19,0.53,-0.15,0.59
25.243,-0.12,0.10,0.32,0.35
25.253,0.05,-0.02,0.03,0.06
25.263,-0.05,-0.08,-0.11,0.14
25.273,0.08,0.12,0.13,0.20
25.283,-0.17,0.41,0.17,0.48
25.293,-0.09,-0.37,0.16,0.41
25.303,-0.07,0.06,-0.33,0.34
25.313,0.04,-0.14,-0.07,0.16
25.323,0.03,0.41,0.15,0.44
25.333,-0.07,-0.12,0.28,0.32
25.343,0.01,-0.09,-0.19,0.22
25.353,0.05,-0.06,-0.31,0.32
25.363,0.13,0.34,-0.14,0.39
25.373,-0.01,0.20,0.33,0.38
25.383,-0.05,-0.18,-0.29,0.35
25.393,-0.00,-0.07,-0.33,0.33
25.403,0.01,0.14,-0.03,0.14
25.413,-0.22,0.51,0.04,0.55
25.423,-0.12,-0.16,-0.05,0.21
25.433,-0.04,-0.04,-0.17,0.18
25.443,0.07,-0.06,-0.05,0.10
25.453,0.03,0.42,0.13,0.44
25.463,0.05,-0.02,0.40,0.40
25.473,0.06,-0.18,-0.04,0.19
25.483,0.12,-0.04,-0.22,0.25
25.493,0.10,0.33,0.07,0.35
25.502,-0.15,0.43,0.22,0.50
25.513,0.01,-0.15,0.04,0.15
25.522,-0.04,0.02,-0.02,0.05
25.532,-0.02,-0.02,-0.07,0.07
25.542,-0.15,0.46,0.21,0.52
25.553,-0.11,-0.07,0.01,0.13
25.563,-0.05,-0.05,-0.31,0.32
25.572,0.12,-0.05,0.14,0.19
25.583,0.11,0.44,0.09,0.46
25.592,-0.06,-0.03,0.31,0.31
25.602,0.10,0.05,0.14,0.18
25.613,0.11,-0.06,-0.19,0.22
25.622,0.10,0.18,0.14,0.24
25.633,-0.11,0.41,0.53,0.68
25.642,-0.10,-0.20,-0.23,0.32
25.652,-0.05,-0.02,-0.46,0.47
25.662,0.07,0.05,-0.04,0.09
25.672,-0.08,0.47,0.27,0.54
25.682,-0.09,-0.16,0.18,0.25
25.692,0.03,0.02,0.01,0.03
25.702,0.14,-0.03,0.30,0.34
25.712,0.05,0.33,0.16,0.37
25.722,0.01,0.11,0.54,0.55
25.732,0.04,-0.08,0.12,0.15
25.742,0.02,-0.02,0.04,0.05
25.752,0.06,0.30,0.09,0.31
25.762,-0.05,0.34,0.45,0.56
25.772,0.02,-0.04,0.46,0.46
25.782,-0.05,-0.11,-0.24,0.26
25.792,0.05,0.05,0.07,0.10
25.802,-0.02,0.36,0.40,0.54
25.812,-0.11,-0.24,0.37,0.46
25.822,0.02,-0.04,0.34,0.34
25.832,0.14,-0.09,0.13,0.21
25.842,0.09,0.31,0.28,0.43
25.852,0.04,0.08,0.64,0.64
25.862,-0.04,0.02,-0.18,0.19
25.872,-0.03,-0.07,-0.12,0.15
25.882,0.11,0.28,0.39,0.50
25.892,-0.12,0.34,0.12,0.38
25.902,0.01,-0.10,0.42,0.43
25.912,-0.12,0.07,0.18,0.23
25.922,0.22,-0.03,0.35,0.42
25.932,-0.11,0.34,0.53,0.64
25.942,0.04,-0.26,0.63,0.69
25.952,0.10,-0.09,0.18,0.23
25.962,0.10,-0.15,0.20,0.28
25.972,0.03,0.41,0.09,0.42
25.982,-0.01,0.02,0.40,0.40
25.992,0.02,0.00,0.28,0.28
26.002,0.01,-0.13,-0.13,0.18
26.012,0.10,0.26,0.02,0.28
26.022,-0.07,0.32,0.73,0.80
26.032,-0.09,-0.29,0.48,0.57
26.042,-0.08,-0.09,0.08,0.15
26.052,0.02,0.01,0.39,0.39
26.062,0.03,0.46,0.46,0.65
26.072,-0.07,-0.23,0.52,0.57
26.082,0.09,-0.07,0.40,0.41
26.092,0.07,-0.06,0.04,0.10
26.102,0.13,0.25,0.28,0.40
26.112,-0.06,0.22,0.78,0.81
26.122,0.04,-0.19,0.30,0.36
26.132,-0.05,0.03,0.05,0.08
26.142,0.09,0.05,0.56,0.57
26.152,-0.06,0.34,0.60,0.70
26.162,-0.11,-0.29,0.34,0.46
26.172,0.01,0.03,0.28,0.28
26.181,0.06,-0.05,0.22,0.24
26.192,0.02,0.21,0.63,0.66
26.201,-0.03,0.01,0.54,0.55
26.212,0.00,-0.21,0.20,0.29
26.221,0.16,0.06,0.37,0.41
26.232,0.07,0.34,0.42,0.54
26.241,-0.01,-0.12,0.54,0.55
26.251,0.00,-0.07,0.36,0.37
26.261,-0.01,-0.08,0.01,0.08
26.272,0.04,0.20,0.22,0.30
26.281,0.03,0.18,0.72,0.75
26.291,-0.15,-0.27,0.36,0.47
26.301,-0.07,-0.14,0.08,0.17
26.311,0.15,-0.02,0.35,0.38
26.321,-0.01,0.53,0.38,0.65
26.331,-0.13,-0.31,0.69,0.77
26.341,0.04,-0.15,0.26,0.31
26.351,0.08,-0.06,-0.02,0.10
26.361,0.14,0.22,0.24,0.36
26.371,0.00,0.10,0.45,0.46
26.381,-0.07,-0.28,0.05,0.29
26.391,0.01,-0.14,0.10,0.17
26.401,0.03,-0.00,0.07,0.08
26.411,-0.05,0.15,0.45,0.48
26.421,-0.16,-0.24,0.36,0.46
26.431,-0.04,-0.15,0.19,0.25
26.441,0.10,-0.21,0.19,0.30
26.451,0.01,0.11,0.19,0.22
26.461,-0.03,-0.10,0.69,0.70
26.471,-0.08,-0.27,-0.09,0.29
26.481,0.04,-0.07,-0.02,0.08
26.491,0.06,0.04,0.24,0.25
26.501,-0.03,0.02,0.54,0.54
26.511,-0.09,-0.17,-0.04,0.20
26.521,-0.00,-0.09,-0.00,0.09
26.531,0.06,-0.14,0.28,0.32
26.541,-0.06,0.07,0.42,0.43
26.551,-0.18,-0.41,0.21,0.49
26.561,-0.12,-0.16,-0.25,0.32
26.571,0.07,-0.15,0.15,0.22
26.581,0.03,0.12,0.33,0.35
26.591,-0.10,-0.19,0.36,0.42
26.601,0.05,-0.25,0.25,0.36
26.611,0.06,-0.14,0.02,0.15
26.621,0.17,0.04,0.31,0.36
26.631,-0.08,0.02,0.35,0.36
26.641,-0.01,-0.23,0.18,0.29
26.651,-0.01,0.00,0.10,0.10
26.661,0.00,-0.08,-0.00,0.08
26.671,-0.08,-0.01,0.56,0.56
26.681,-0.16,-0.32,0.47,0.59
26.691,-0.09,-0.31,0.08,0.33
26.701,0.07,-0.29,0.22,0.37
26.711,0.07,0.12,0.49,0.51
26.721,-0.02,-0.12,0.62,0.63
26.731,0.01,-0.27,-0.10,0.29
26.741,0.07,-0.11,0.06,0.14
26.751,0.09,0.16,0.12,0.22
26.761,-0.08,0.03,0.27,0.29
26.771,-0.13,-0.21,-0.09,0.26
26.781,-0.05,-0.13,-0.05,0.15
26.791,0.03,-0.16,0.03,0.17
26.801,-0.01,0.20,0.29,0.36
26.811,-0.16,-0.42,0.17,0.48
26.820,-0.06,-0.22,0.04,0.23
26.831,0.02,-0.23,-0.00,0.23
26.841,0.09,0.11,0.19,0.24
26.850,-0.03,-0.13,0.46,0.48
26.860,-0.04,-0.20,-0.13,0.24
26.871,0.04,-0.14,-0.05,0.15
26.880,0.06,0.06,-0.07,0.11
26.890,-0.14,0.11,0.18,0.25
26.900,-0.11,-0.28,0.06,0.30
26.910,-0.10,-0.06,-0.32,0.34
26.920,-0.00,-0.07,-0.09,0.12
26.930,-0.08,0.18,0.25,0.32
26.941,-0.11,-0.29,0.16,0.35
26.950,-0.04,-0.25,-0.24,0.35
26.960,0.08,-0.16,-0.08,0.20
26.970,0.03,0.28,-0.13,0.31
26.980,-0.04,-0.17,0.39,0.43
26.990,0.03,-0.04,-0.09,0.11
27.000,-0.01,-0.16,-0.20,0.26
27.010,0.06,0.01,-0.14,0.15
27.020,-0.09,0.08,0.37,0.39
27.030,-0.17,-0.25,-0.06,0.31
27.040,-0.09,-0.29,-0.24,0.39
27.050,0.02,-0.11,-0.11,0.16
27.060,-0.07,0.06,0.11,0.14
27.070,-0.09,-0.20,0.21,0.30
27.080,-0.04,-0.19,-0.25,0.31
27.090,0.10,-0.30,0.14,0.35
27.100,0.04,0.16,0.06,0.18
27.110,-0.11,-0.23,0.21,0.33
27.120,0.01,-0.03,0.12,0.13
27.130,-0.08,-0.09,-0.33,0.35
27.140,0.05,-0.05,-0.14,0.16
27.150,-0.10,0.13,0.22,0.27
27.160,-0.16,-0.29,-0.13,0.36
27.170,-0.15,-0.13,-0.38,0.43
27.180,0.04,-0.21,-0.07,0.23
27.190,-0.01,0.10,0.11,0.15
27.200,-0.11,-0.41,0.38,0.57
27.210,-0.02,-0.14,-0.21,0.25
27.220,0.04,-0.14,-0.25,0.28
27.230,0.10,0.06,0.12,0.17
27.240,-0.05,-0.02,0.33,0.34
27.250,-0.07,-0.22,-0.20,0.30
27.260,-0.01,-0.05,-0.11,0.12
27.270,0.03,0.01,-0.14,0.15
27.280,-0.13,0.14,0.02,0.19
27.290,-0.10,-0.19,0.26,0.34
27.300,-0.05,-0.26,-0.38,0.46
27.310,0.05,-0.13,-0.26,0.29
27.320,0.04,0.14,0.44,0.46
27.330,-0.14,-0.29,0.14,0.35
27.340,-0.01,-0.21,-0.13,0.25
27.350,0.10,-0.09,0.02,0.13
27.360,0.04,0.05,-0.03,0.07
27.370,-0.10,0.04,0.13,0.17
27.380,-0.03,-0.07,-0.02,0.08
27.390,0.01,-0.06,-0.32,0.32
27.400,-0.02,0.01,-0.32,0.32
27.410,-0.08,0.13,0.14,0.21
27.420,-0.12,-0.24,-0.10,0.28
27.430,-0.05,-0.15,-0.28,0.32
27.440,0.11,-0.16,-0.06,0.20
27.450,-0.04,-0.02,0.14,0.15
27.460,-0.04,-0.12,0.34,0.36
27.470,-0.01,-0.30,-0.14,0.33
27.480,0.11,0.04,-0.10,0.15
27.490,0.06,0.03,0.04,0.07
27.500,-0.04,0.04,0.22,0.23
27.510,-0.04,-0.16,0.06,0.18
27.520,0.04,0.14,-0.22,0.26
27.530,-0.00,-0.10,-0.29,0.30
27.539,-0.08,0.33,0.18,0.39
27.550,-0.14,-0.34,0.15,0.40
27.559,-0.05,-0.14,-0.09,0.17
27.570,0.04,-0.13,-0.05,0.14
27.580,0.03,0.08,0.35,0.36
27.590,-0.02,-0.09,0.62,0.63
27.599,0.02,-0.26,0.16,0.30
27.609,0.04,0.03,-0.26,0.26
27.620,-0.01,0.04,0.04,0.06
27.629,-0.09,0.12,0.32,0.35
27.639,-0.03,-0.15,0.06,0.16
27.649,-0.07,0.01,-0.27,0.28
27.659,0.08,-0.02,-0.31,0.32
27.669,-0.10,0.13,0.36,0.40
27.679,-0.14,-0.27,0.19,0.36
27.689,-0.01,-0.19,0.00,0.19
27.699,0.13,-0.15,0.04,0.20
27.709,0.04,0.00,0.19,0.20
27.719,-0.08,-0.07,0.35,0.37
27.729,-0.02,-0.15,-0.11,0.19
27.739,0.03,-0.22,-0.03,0.23
27.749,0.11,0.23,0.14,0.29
27.759,-0.11,-0.01,0.37,0.38
27.769,-0.02,-0.12,0.23,0.26
27.779,-0.03,-0.19,-0.25,0.31
27.789,0.07,-0.05,-0.06,0.10
27.799,-0.07,0.17,0.47,0.50
27.809,-0.14,-0.34,0.37,0.52
27.819,-0.04,-0.13,-0.01,0.14
27.829,0.04,-0.29,0.10,0.30
27.839,0.04,0.21,0.51,0.56
27.849,-0.07,-0.19,0.57,0.60
27.859,0.03,-0.14,0.10,0.18
27.869,0.01,-0.17,-0.13,0.22
27.879,0.05,0.17,0.18,0.26
27.889,-0.06,0.25,0.51,0.57
27.899,-0.05,-0.39,0.17,0.43
27.909,-0.03,0.02,-0.13,0.13
27.919,0.04,-0.20,-0.04,0.20
27.929,-0.06,0.20,0.20,0.29
27.939,-0.11,-0.34,0.34,0.49
27.950,-0.02,-0.22,0.20,0.30
27.959,0.09,-0.25,0.07,0.27
27.969,0.01,0.15,0.35,0.38
27.979,-0.03,0.07,0.69,0.70
27.989,0.02,-0.29,0.20,0.35
27.999,0.07,0.02,-0.09,0.11
28.009,0.01,0.06,-0.02,0.06
28.019,-0.07,0.19,0.44,0.49
28.029,-0.09,-0.10,0.28,0.32
28.039,-0.03,-0.13,-0.01,0.13
28.049,0.05,-0.10,-0.02,0.11
28.059,-0.06,0.18,0.43,0.47
28.069,-0.12,-0.18,0.33,0.40
28.079,-0.02,-0.16,0.05,0.17
28.089,0.06,-0.22,0.06,0.24
28.099,0.03,0.07,0.22,0.23
28.109,-0.08,-0.00,0.46,0.47
28.119,0.01,-0.05,0.07,0.09
28.129,0.00,-0.12,-0.33,0.35
28.139,0.00,0.26,-0.25,0.36
28.149,-0.04,0.08,0.41,0.42
28.159,-0.15,-0.16,0.08,0.23
28.169,-0.03,-0.03,-0.01,0.05
28.179,0.03,-0.18,0.04,0.18
28.188,-0.08,-0.05,0.48,0.49
28.199,-0.12,-0.15,0.34,0.39
28.209,-0.05,-0.31,-0.09,0.33
28.219,0.11,-0.00,-0.06,0.12
28.229,-0.03,0.04,0.05,0.07
28.238,-0.05,0.08,0.52,0.53
28.249,0.01,-0.10,0.20,0.23
28.258,0.04,0.00,-0.15,0.15
28.269,0.04,0.10,0.00,0.11
28.278,-0.09,0.18,0.23,0.31
28.288,-0.11,-0.20,-0.01,0.23
28.298,-0.10,-0.14,-0.10,0.20
28.308,0.02,-0.06,-0.10,0.12
28.318,-0.11,0.13,0.32,0.36
28.329,-0.17,-0.30,0.44,0.56
28.338,0.02,-0.17,0.15,0.23
28.348,0.07,-0.11,-0.15,0.20
28.358,0.00,0.10,-0.08,0.13
28.368,-0.07,0.11,0.40,0.42
28.378,-0.05,-0.18,-0.12,0.22
28.388,0.01,0.06,-0.15,0.16
28.398,0.06,-0.03,0.02,0.07
28.408,-0.10,0.18,0.17,0.27
28.418,-0.16,-0.24,0.06,0.29
28.428,-0.06,-0.21,-0.14,0.26
28.438,0.04,-0.17,-0.07,0.18
28.448,-0.07,-0.01,0.25,0.26
28.458,-0.14,-0.11,0.31,0.36
28.468,-0.03,-0.26,0.02,0.26
28.478,0.05,-0.07,0.06,0.10
28.488,0.09,0.17,0.15,0.25
28.498,-0.09,-0.00,0.31,0.32
28.508,-0.03,-0.02,0.16,0.17
28.518,-0.02,-0.17,-0.00,0.17
28.528,0.07,0.14,0.01,0.16
28.538,-0.14,0.06,0.44,0.47
28.548,-0.14,-0.15,0.30,0.37
28.558,-0.10,-0.22,-0.09,0.26
28.568,0.07,-0.09,0.10,0.15
28.578,-0.06,0.05,0.32,0.33
28.588,-0.12,-0.25,0.37,0.46
28.598,0.01,-0.07,0.18,0.19
28.608,0.07,-0.14,0.06,0.17
28.618,0.08,0.15,0.18,0.25
28.628,-0.09,0.05,0.40,0.41
28.638,-0.05,-0.07,0.04,0.10
28.648,0.01,-0.04,-0.11,0.12
28.658,0.04,-0.05,0.06,0.09
28.668,-0.07,0.21,0.31,0.38
28.678,-0.14,-0.33,0.22,0.42
28.688,-0.06,-0.11,0.12,0.17
28.698,0.05,-0.20,0.02,0.21
28.708,-0.06,-0.04,0.17,0.18
28.718,-0.05,-0.03,0.48,0.48
28.728,0.04,-0.22,0.38,0.44
28.738,0.09,-0.05,0.14,0.17
28.748,0.02,0.09,0.16,0.18
28.758,-0.08,0.12,0.56,0.58
28.768,-0.03,-0.07,0.33,0.34
28.778,-0.06,-0.09,-0.10,0.15
28.788,0.01,0.00,-0.03,0.03
28.798,-0.12,0.04,0.52,0.54
28.808,-0.08,-0.15,0.40,0.43
28.818,-0.10,-0.30,-0.01,0.32
28.828,0.01,-0.08,0.05,0.10
28.838,-0.03,0.07,0.36,0.37
28.848,-0.08,-0.23,0.54,0.59
28.858,0.07,-0.04,0.33,0.34
28.868,0.06,-0.03,0.09,0.11
28.877,-0.00,0.14,0.03,0.14
28.888,-0.13,0.09,0.38,0.41
28.898,-0.04,-0.07,0.16,0.18
28.908,-0.07,-0.19,-0.15,0.25
28.918,0.05,0.11,0.14,0.19
28.927,-0.10,-0.05,0.28,0.30
28.937,-0.09,-0.20,0.33,0.40
28.947,-0.01,-0.13,0.23,0.27
28.957,0.02,-0.26,0.02,0.26
28.968,-0.07,0.19,0.24,0.31
28.977,-0.08,-0.07,0.62,0.63
28.987,0.00,-0.10,0.28,0.29
28.997,0.05,-0.15,0.25,0.29
29.007,0.09,0.26,0.26,0.37
29.017,-0.13,0.07,0.37,0.40
29.027,-0.03,-0.08,0.39,0.40
29.037,-0.02,-0.09,0.17,0.19
29.047,0.03,-0.10,-0.02,0.10
29.057,-0.09,0.19,0.44,0.49
29.067,-0.11,-0.15,0.46,0.50
29.077,-0.09,-0.17,0.11,0.22
29.087,0.04,-0.16,0.16,0.23
29.097,-0.02,0.12,0.43,0.44
29.107,-0.07,0.02,0.71,0.72
29.117,0.09,-0.07,0.48,0.49
29.127,0.02,-0.03,0.16,0.16
29.137,0.13,0.14,0.26,0.32
29.147,-0.10,0.13,0.53,0.55
29.157,-0.04,-0.08,0.37,0.38
29.167,-0.03,-0.09,0.23,0.25
29.177,0.05,-0.02,0.19,0.19
29.187,-0.09,0.16,0.45,0.49
29.197,-0.11,-0.16,0.68,0.71
29.207,-0.02,-0.11,0.29,0.31
29.217,0.03,-0.24,0.14,0.28
29.227,0.07,0.33,0.60,0.69
29.237,-0.04,-0.01,0.74,0.75
29.247,0.01,-0.05,0.38,0.38
29.257,0.04,0.02,0.11,0.12
29.267,0.13,0.17,0.03,0.21
29.277,-0.12,0.30,0.66,0.73
29.287,-0.02,-0.17,0.47,0.50
29.297,-0.07,-0.14,0.18,0.23
29.307,0.03,-0.14,0.29,0.33
29.317,-0.13,0.26,0.41,0.51
29.327,-0.15,-0.31,0.58,0.67
29.337,0.02,-0.08,0.34,0.35
29.347,0.02,-0.25,0.23,0.34
29.357,0.04,0.21,0.37,0.42
29.367,-0.07,0.17,0.55,0.58
29.377,0.04,-0.08,0.33,0.35
29.387,-0.01,-0.02,0.15,0.15
29.397,0.07,0.10,0.10,0.16
29.407,-0.11,0.17,0.34,0.39
29.417,-0.06,-0.04,0.31,0.32
29.427,-0.08,-0.21,0.15,0.27
29.437,0.02,-0.02,0.23,0.23
29.447,-0.16,0.03,0.46,0.49
29.457,-0.10,-0.06,0.73,0.74
29.467,0.03,-0.14,0.22,0.27
29.477,0.02,-0.25,0.14,0.29
29.487,0.06,0.28,0.32,0.43
29.497,-0.04,-0.04,0.49,0.50
29.507,0.02,0.05,0.26,0.26
29.517,-0.02,-0.15,-0.06,0.17
29.527,0.02,0.16,0.11,0.19
29.537,-0.05,0.22,0.51,0.56
29.546,-0.07,-0.21,0.39,0.45
29.557,-0.07,-0.08,-0.01,0.10
29.567,-0.05,-0.24,-0.02,0.25
29.576,-0.08,0.22,0.38,0.45
29.587,-0.08,-0.23,0.52,0.58
29.596,-0.00,-0.08,0.28,0.30
29.607,0.02,-0.15,0.12,0.20
29.616,-0.00,0.15,0.31,0.34
29.626,-0.06,0.08,0.59,0.60
29.636,0.04,-0.04,0.26,0.27
29.646,-0.07,-0.13,-0.15,0.21
29.656,-0.03,0.11,0.10,0.15
29.667,-0.14,0.22,0.37,0.45
29.676,-0.10,-0.27,0.22,0.36
29.686,-0.07,-0.09,-0.14,0.18
29.696,-0.08,-0.26,-0.30,0.41
29.706,-0.12,0.23,0.22,0.34
29.716,-0.10,-0.12,0.37,0.40
29.726,-0.03,-0.21,0.00,0.21
29.736,0.02,-0.09,0.07,0.11
29.746,0.05,0.15,0.09,0.18
29.756,-0.09,0.06,0.17,0.20
29.766,0.03,0.01,0.23,0.23
29.776,-0.00,-0.16,-0.19,0.25
29.786,-0.04,0.01,-0.30,0.31
29.796,-0.15,0.23,0.39,0.48
29.806,-0.10,-0.17,0.30,0.36
29.816,-0.11,-0.19,-0.12,0.25
29.826,-0.06,-0.13,-0.01,0.15
29.836,-0.06,0.15,0.28,0.32
29.846,-0.09,-0.05,0.32,0.33
29.856,0.03,-0.00,0.14,0.14
29.866,-0.02,-0.11,-0.11,0.15
29.876,-0.01,0.13,-0.02,0.13
29.886,-0.09,0.24,0.24,0.35
29.896,-0.05,-0.07,-0.05,0.10
29.906,-0.05,-0.04,-0.31,0.32
29.916,-0.02,-0.07,-0.29,0.30
29.926,-0.16,0.14,-0.05,0.22
29.936,-0.16,-0.14,0.12,0.24
29.946,-0.06,-0.18,-0.07,0.20
29.956,-0.03,-0.19,-0.18,0.27
29.966,-0.07,0.16,0.27,0.32
29.976,-0.07,0.02,0.43,0.44
29.986,-0.07,-0.18,-0.06,0.21
29.996,0.02,-0.03,-0.27,0.27
30.006,0.01,0.15,-0.10,0.19
30.016,-0.08,0.20,0.30,0.37
30.026,-0.10,-0.01,0.09,0.14
30.036,-0.06,-0.12,-0.23,0.27
30.046,0.03,0.05,-0.19,0.19
30.056,-0.15,0.17,0.28,0.36
30.066,-0.12,-0.07,0.25,0.29
30.076,-0.08,-0.17,0.04,0.19
30.086,-0.00,-0.23,-0.07,0.24
30.096,-0.10,0.21,0.25,0.34
30.106,-0.10,0.04,0.58,0.58
30.116,0.00,-0.06,0.10,0.12
30.126,-0.00,-0.13,-0.24,0.27
30.136,0.05,0.29,-0.04,0.29
30.146,-0.14,0.23,0.17,0.32
30.156,-0.05,0.01,0.09,0.10
30.166,-0.00,-0.07,-0.09,0.12
30.176,-0.01,-0.12,-0.16,0.20
30.186,-0.17,0.32,0.34,0.50
30.196,-0.10,-0.07,0.54,0.56
30.206,-0.03,-0.14,0.24,0.28
30.216,0.03,-0.17,-0.01,0.17
30.226,-0.02,0.25,0.31,0.40
30.236,-0.07,0.19,0.65,0.68
30.246,0.04,0.09,0.18,0.21
30.256,0.00,-0.08,-0.01,0.08
30.265,0.04,0.23,0.12,0.26
30.276,-0.12,0.28,0.47,0.56
30.286,-0.07,0.04,0.22,0.23
30.295,-0.05,-0.12,0.01,0.13
30.306,-0.00,-0.03,-0.03,0.04
30.316,-0.16,0.27,0.35,0.47
30.326,-0.13,-0.10,0.44,0.47
30.335,-0.02,0.06,0.32,0.33
30.345,-0.05,-0.33,-0.01,0.33
30.355,0.03,0.41,0.26,0.49
30.365,-0.06,0.12,0.60,0.62
30.375,0.01,-0.01,0.20,0.20
30.385,0.01,-0.03,-0.13,0.13
30.395,0.06,0.14,-0.01,0.15
30.405,-0.10,0.37,0.45,0.59
30.415,-0.06,-0.05,0.38,0.39
30.425,-0.11,-0.06,0.09,0.16
30.435,-0.08,-0.16,-0.03,0.18
30.445,-0.11,0.32,0.38,0.51
30.455,-0.15,-0.05,0.51,0.54
30.465,-0.02,-0.01,0.13,0.13
30.475,-0.03,-0.18,0.06,0.19
30.485,0.04,0.35,0.28,0.45
30.495,-0.07,0.15,0.44,0.47
30.505,0.04,0.14,0.22,0.26
30.515,-0.01,-0.09,-0.07,0.11
30.525,0.05,0.16,-0.06,0.18
30.535,-0.18,0.24,0.24,0.38
30.545,-0.10,0.00,0.22,0.24
30.555,-0.10,-0.03,0.05,0.11
30.565,-0.03,-0.13,0.07,0.15
30.575,-0.10,0.29,0.41,0.51
30.585,-0.08,-0.15,0.46,0.49
30.595,-0.01,-0.01,0.20,0.20
30.605,-0.02,-0.07,-0.01,0.08
30.615,0.00,0.16,0.07,0.18
30.625,-0.07,0.41,0.35,0.54
30.635,-0.05,-0.07,0.15,0.17
30.645,-0.00,0.10,-0.05,0.11
30.655,0.00,0.02,-0.04,0.05
30.665,-0.14,0.27,0.34,0.46
30.675,-0.08,-0.02,0.27,0.28
30.685,-0.11,-0.10,0.02,0.15
30.695,-0.05,0.05,-0.00,0.07
30.705,-0.14,0.16,0.12,0.25
30.715,-0.12,0.07,0.43,0.45
30.725,0.00,0.03,0.32,0.32
30.735,-0.03,-0.18,-0.02,0.19
30.745,-0.00,0.29,0.07,0.30
30.755,-0.14,0.17,0.34,0.40
30.765,-0.04,0.02,0.24,0.25
30.775,-0.06,-0.05,-0.16,0.18
30.785,-0.05,0.05,-0.27,0.28
30.795,-0.18,0.27,0.05,0.32
30.805,-0.13,-0.03,0.12,0.18
30.815,-0.08,-0.07,-0.00,0.11
30.825,-0.06,-0.09,-0.11,0.16
30.835,-0.15,0.14,0.11,0.23
30.845,-0.12,0.01,0.27,0.29
30.855,-0.01,0.00,0.04,0.04
30.865,-0.01,-0.07,-0.11,0.13
30.875,-0.02,0.17,-0.13,0.22
30.884,-0.07,0.23,0.30,0.38
30.895,-0.05,0.09,0.18,0.21
30.905,-0.11,-0.15,-0.17,0.25
30.915,-0.02,0.15,-0.01,0.15
30.924,-0.16,0.09,0.28,0.34
30.935,-0.10,-0.06,0.28,0.31
30.945,-0.02,-0.06,0.15,0.17
30.955,-0.09,-0.15,-0.03,0.17
30.965,-0.06,0.17,0.25,0.31
30.974,-0.09,0.11,0.58,0.59
30.985,-0.04,-0.02,0.32,0.32
30.994,-0.05,-0.02,-0.09,0.10
31.004,-0.00,0.19,0.06,0.20
31.015,-0.15,0.22,0.14,0.30
31.025,0.01,0.01,0.05,0.05
31.034,-0.12,-0.04,-0.18,0.22
31.044,-0.02,-0.06,-0.26,0.27
31.055,-0.22,0.26,0.03,0.34
31.064,-0.14,-0.18,0.16,0.28
31.074,-0.11,-0.01,-0.08,0.13
31.084,-0.09,-0.30,-0.19,0.37
31.094,-0.02,0.25,-0.07,0.26
31.104,-0.12,-0.19,0.36,0.43
31.114,0.04,0.08,0.16,0.18
31.124,-0.05,-0.19,-0.18,0.27
31.134,-0.00,0.15,-0.07,0.17
31.144,-0.14,0.15,0.10,0.23
31.154,-0.10,-0.03,0.09,0.14
31.164,-0.05,-0.05,-0.08,0.11
31.174,-0.09,-0.27,-0.29,0.41
31.184,-0.15,0.28,0.15,0.35
31.194,-0.13,-0.21,0.34,0.42
31.204,-0.05,-0.07,0.09,0.12
31.214,-0.04,-0.21,-0.05,0.22
31.224,-0.07,0.10,0.17,0.21
31.234,-0.11,0.07,0.39,0.41
31.244,-0.04,-0.10,0.24,0.27
31.254,-0.02,-0.10,-0.12,0.16
31.264,-0.05,-0.01,-0.08,0.09
31.274,-0.14,0.23,0.24,0.36
31.284,-0.12,-0.13,0.14,0.22
31.294,-0.08,-0.10,-0.01,0.13
31.304,-0.03,-0.10,-0.19,0.22
31.314,-0.20,0.04,0.14,0.25
31.324,-0.16,-0.13,0.45,0.49
31.334,-0.05,-0.25,0.12,0.28
31.344,0.02,-0.14,-0.08,0.16
31.354,-0.03,0.21,0.21,0.29
31.364,-0.13,0.01,0.38,0.40
31.374,-0.03,0.12,0.12,0.17
31.384,-0.06,-0.21,-0.17,0.28
31.394,0.02,0.23,-0.12,0.26
31.404,-0.18,0.10,0.26,0.33
31.414,-0.06,-0.01,0.23,0.23
31.424,-0.15,-0.20,-0.16,0.30
31.434,-0.04,-0.19,-0.12,0.23
31.444,-0.10,0.39,0.35,0.53
31.454,-0.13,-0.18,0.40,0.46
31.464,-0.07,0.04,0.08,0.11
31.474,-0.01,-0.23,-0.03,0.23
31.484,0.04,0.28,-0.00,0.28
31.494,-0.16,0.10,0.12,0.23
31.504,0.01,0.06,0.11,0.12
31.514,-0.07,-0.13,-0.32,0.35
31.524,-0.04,0.08,-0.40,0.41
31.534,-0.12,0.29,0.22,0.38
31.544,-0.11,-0.17,0.09,0.22
31.554,-0.11,-0.16,-0.05,0.20
31.564,-0.00,-0.06,-0.06,0.08
31.574,-0.11,0.07,0.07,0.15
